Name,2013_close,2014_close,2015_close,2016_close,2017_close,2018_close
A,47.10482300884956,54.11980158730159,39.60214285714286,43.36996031746032,59.33964143426295,71.47115384615384
AAL,18.60154867256637,38.92355,45.121607142857144,38.18382936507937,47.490717131474106,54.28
AAP,86.54769911504424,130.955,163.6472619047619,155.4879365079365,122.57649402390439,114.78923076923077
AAPL,67.23783938053097,92.26453055555555,120.03986111111111,104.60400793650793,150.58507968127492,171.59423076923076
ABBV,44.550176991150444,55.460079365079366,62.10424603174604,60.668055555555554,75.16776892430279,106.85846153846154
ABC,58.19867256637168,74.67095238095239,104.10400793650793,83.20960317460317,86.1093625498008,98.79230769230769
ABT,35.928805309734514,40.962896825396825,46.306269841269845,40.49472222222222,48.54410358565737,60.034230769230774
ACN,76.21044247787611,81.41920634920635,97.50107142857144,112.90992063492064,129.15326693227092,158.71846153846155
ADBE,47.79769469026549,67.45291626984127,80.96775793650794,97.32503968253968,144.00043824701194,192.78884615384615
ADI,46.969115044247786,51.41501984126984,59.660476190476196,60.22040674603174,81.81946215139443,92.11653846153847
ADM,36.061061946902655,46.14940476190476,45.911031746031746,40.59452380952381,42.74342629482072,41.41576923076923
ADP,70.85380973451328,79.68706349206349,84.37309523809525,89.04869047619047,106.18045816733067,119.12115384615385
ADS,196.08128318584073,265.4236111111111,284.9729365079365,214.5663888888889,237.686015936255,258.8553846153846
ADSK,39.33373451327433,53.82995952380952,56.123194444444444,61.72519841269841,102.4606374501992,113.4876923076923
AEE,34.960398230088494,40.01674603174603,41.81809523809524,49.00833333333333,57.08653386454183,56.017307692307696
AEP,46.2933628318584,52.92793650793651,56.68829365079365,64.08876984126985,70.07035856573705,68.66346153846153
AES,13.056685840707965,14.251111111111111,11.998015873015873,11.370396825396826,11.21996015936255,11.114615384615385
AET,60.70933628318584,78.00698412698412,109.04994047619047,114.76134920634921,148.83717131474103,185.91884615384618
AFL,58.57181415929203,61.43047619047619,61.767658730158736,67.8127380952381,78.00496015936254,88.34115384615384
AGN,127.24261061946903,220.04146825396825,297.20261904761907,241.69857142857143,219.91442231075695,177.6053846153846
AIG,45.49986725663717,52.79,58.761626984126984,57.304761904761904,62.51892430278885,61.82730769230769
AIV,29.080353982300885,32.31111111111111,38.39436507936507,42.03801587301587,44.38187250996016,41.4373076923077
AIZ,52.770486725663716,66.0925,71.35309523809524,83.75801587301588,98.78637450199204,94.87076923076923
AJG,43.723805309734516,46.28714285714286,45.77039682539682,46.55607142857143,58.59880478087649,65.34192307692307
AKAM,44.00271681415929,57.846364682539686,68.47186507936507,55.17704365079365,55.373745019920314,65.81423076923078
ALB,64.02765486725664,64.30571428571429,53.61376984126984,74.00041666666667,115.21641434262948,120.27307692307691
ALGN,42.246814159292036,53.81999404761904,59.99386904761905,81.4552380952381,158.97416334661355,256.75076923076927
ALK,31.025199115044245,47.10543650793651,71.33250000000001,71.82769841269842,83.74549800796812,68.69153846153846
ALL,50.195,59.36515873015873,65.90007936507936,67.30531746031745,88.26932270916335,100.50807692307693
ALLE,43.6635,51.7981746031746,60.91952380952381,66.10325396825397,78.41462151394423,83.48961538461539
ALXN,105.92688938053097,166.73121031746032,177.6478968253968,134.85744047619048,125.72617529880478,121.7476923076923
AMAT,15.598128318584072,20.900496031746034,19.58438492063492,24.70734126984127,44.485059760956176,54.301538461538456
AMD,3.4635840707964602,3.662063492063492,2.3317658730158732,5.254781746031746,12.411613545816733,12.308076923076923
AME,44.60216814159292,51.74924603174603,53.41797619047619,47.68809523809524,61.173187250996016,75.51538461538462
AMG,174.00699115044247,198.1636507936508,200.26420634920635,147.99873015873015,172.42565737051794,202.96076923076922
AMGN,105.99766371681416,131.029375,158.12408730158728,156.0195634920635,170.76067729083667,185.3703846153846
